dt_venda,loja,uf,produto,canal_venda,tipo_venda,vlr_venda,qt_venda,qt_dias_com_estoque,qt_dias_sem_estoque,qt_dias_com_estoque_aberta,qt_dias_sem_estoque_aberta,qt_dias_loja_fechada,estoque_loja,habilitador
2023-05-30,ABC14151,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,15,0,0,26,0
2023-07-10,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,21,0,0,19,0
2023-05-27,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,14,0,0,26,0
2023-02-14,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,14,0
2023-01-10,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,12,0
2023-03-18,ABC14151,SP,Produto X,LOJA,PROMOCAO,123.41,1,21,0,21,0,0,11,0
2023-01-25,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,21,0,0,15,0
2023-04-28,ABC14151,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,28,0,0,21,0
2023-03-09,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-06-30,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,20,0,0,19,0
2023-07-24,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,12,0
2023-06-03,ABC14151,SP,Produto Z,LOJA,REGULAR,263.0,0,15,0,15,0,0,21,0
2023-05-31,ABC14151,SP,Produto Z,LOJA,REGULAR,263.0,0,15,0,15,0,0,21,0
2023-06-11,ABC14151,SP,Produto Z,LOJA,REGULAR,263.0,0,15,0,15,0,0,18,0
2023-03-09,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,11,0
2023-01-13,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,12,0
2023-05-12,ABC14151,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,28,0,0,19,0
2023-02-22,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,13,0
2023-03-28,ABC14151,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,21,0,0,16,0
2023-06-25,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,20,0,0,19,0
2023-04-20,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,21,0
2023-01-01,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,0,1
2023-04-08,ABC14151,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,21,0,0,7,0
2023-07-30,ABC14151,SP,Produto X,LOJA,REGULAR,125.0,0,21,0,21,0,0,17,0
2023-03-23,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,10,0
2023-03-10,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-02-25,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,13,0
2023-05-14,ABC14151,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,28,0,0,17,0
2023-07-03,ABC14151,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,21,0,0,14,0
2023-06-10,ABC14151,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,15,0,0,23,0
2023-06-06,ABC14151,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,15,0,0,25,0
2023-03-12,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-02-19,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,14,0
2023-07-23,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,21,0,0,17,0
2023-05-09,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,28,0
2023-01-28,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,21,0,0,15,0
2023-02-24,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,13,0
2023-06-28,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,14,0
2023-03-13,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,11,0
2023-04-03,ABC14151,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,21,0,0,16,0
2023-08-06,ABC14151,SP,Produto X,LOJA,REGULAR,125.0,0,21,0,21,0,0,16,0
2023-01-04,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,6,0
2023-02-19,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-03-14,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-08-01,ABC14151,SP,Produto X,LOJA,REGULAR,125.0,0,21,0,21,0,0,17,0
2023-05-29,ABC14151,SP,Produto Z,LOJA,REGULAR,263.0,0,15,0,15,0,0,21,0
2023-07-22,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.9,1,21,0,21,0,0,18,0
2023-07-27,ABC14151,SP,Produto X,LOJA,REGULAR,125.0,0,21,0,21,0,0,17,0
2023-07-05,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,21,0,0,19,0
2023-06-13,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,15,0
2023-03-15,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-05-05,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,28,0
2023-04-17,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,21,0
2023-06-30,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,14,0
2023-02-13,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-02-28,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-04-14,ABC14151,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,21,0,0,10,0
2023-01-17,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,17,0
2023-05-12,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,27,0
2023-07-09,ABC14151,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,21,0,0,14,0
2023-01-16,ABC14151,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,27,0,1,41,0
2023-02-05,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,21,0,0,15,0
2023-06-12,ABC14151,SP,Produto Z,LOJA,REGULAR,251.526.666.667,3,15,0,15,0,0,18,0
2023-08-02,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,11,0
2023-07-15,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,21,0,0,18,0
2023-01-23,ABC14151,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,21,0,0,39,0
2023-07-06,ABC14151,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,21,0,0,14,0
2023-02-27,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,13,0
2023-06-23,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,20,0,0,19,0
2023-03-17,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-02-04,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,21,0,0,15,0
2023-01-01,ABC14151,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,27,0,1,42,0
2023-03-15,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,11,0
2023-03-16,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-06-16,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,15,0
2023-05-02,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.52,2,28,0,28,0,0,20,0
2023-02-12,ABC14151,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,21,0,0,38,0
2023-06-10,ABC14151,SP,Produto Z,LOJA,REGULAR,194.98,1,15,0,15,0,0,19,0
2023-05-31,ABC14151,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,15,0,0,26,0
2023-01-22,ABC14151,SP,Produto Z,LOJA,PROMOCAO,245.83,1,28,0,27,0,1,40,0
2023-03-25,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,10,0
2023-05-28,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,14,0,0,26,0
2023-06-18,ABC14151,SP,Produto X,LOJA,PROMOCAO,124.9,1,20,0,20,0,0,20,0
2023-06-14,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,15,0
2023-04-28,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,21,0
2023-01-12,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,12,0
2023-01-14,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,12,0
2023-07-31,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,11,0
2023-07-13,ABC14151,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,21,0,0,13,0
2023-07-08,ABC14151,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,21,0,0,14,0
2023-08-02,ABC14151,SP,Produto X,LOJA,REGULAR,125.0,0,21,0,21,0,0,17,0
2023-05-23,ABC14151,SP,Produto Z,LOJA,PROMOCAO,264.0,0,14,0,14,0,0,17,0
2023-05-19,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,14,0,0,26,0
2023-07-02,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,20,0,0,19,0
2023-05-13,ABC14151,SP,Produto Z,LOJA,REGULAR,247.05,2,28,0,28,0,0,19,0
2023-06-19,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,15,0
2023-06-22,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,15,0
2023-03-31,ABC14151,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,21,0,0,8,0
2023-02-14,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-06-14,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,20,0,0,21,0
2023-06-24,ABC14151,SP,Produto Z,LOJA,PROMOCAO,235.44,1,20,0,20,0,0,15,0
2023-01-19,ABC14151,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,27,0,1,41,0
2023-08-09,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,10,0
2023-05-25,ABC14151,SP,Produto Z,LOJA,PROMOCAO,264.0,0,14,0,14,0,0,22,0
2023-03-04,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-07-12,ABC14151,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,21,0,0,13,0
2023-01-24,ABC14151,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,21,0,0,39,0
2023-02-26,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,13,0
2023-07-06,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,21,0,0,19,0
2023-01-20,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,17,0
2023-04-10,ABC14151,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,21,0,0,7,0
2023-04-05,ABC14151,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,21,0,0,7,0
2023-06-29,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,14,0
2023-03-13,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-01-13,ABC14151,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,27,0,1,42,0
2023-06-05,ABC14151,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,15,0,0,25,0
2023-03-17,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,11,0
2023-04-18,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,21,0
2023-01-31,ABC14151,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,21,0,0,39,0
2023-07-21,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.9,1,21,0,21,0,0,19,0
2023-07-18,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,21,0,0,18,0
2023-03-03,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-08-13,ABC14151,SP,Produto X,LOJA,REGULAR,125.0,0,21,0,21,0,0,16,0
2023-02-03,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,21,0,0,15,0
2023-05-04,ABC14151,SP,Produto Z,LOJA,REGULAR,256.03,1,28,0,28,0,0,21,0
2023-07-11,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.9,1,21,0,21,0,0,19,0
2023-06-07,ABC14151,SP,Produto X,LOJA,PROMOCAO,83.45,1,15,0,15,0,0,25,0
2023-03-24,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,10,0
2023-02-16,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-05-04,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,28,0
2023-02-10,ABC14151,SP,Produto X,LOJA,PROMOCAO,106.32,1,21,0,21,0,0,15,0
2023-06-20,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,15,0
2023-04-18,ABC14151,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,28,0,0,10,0
2023-05-08,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,28,0
2023-01-30,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,21,0,0,15,0
2023-07-30,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,11,0
2023-06-09,ABC14151,SP,Produto Z,LOJA,REGULAR,235.14,1,15,0,15,0,0,20,0
2023-07-20,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,21,0,0,19,0
2023-08-03,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,11,0
2023-05-06,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,28,0
2023-08-12,ABC14151,SP,Produto X,LOJA,REGULAR,125.0,0,21,0,21,0,0,16,0
2023-08-05,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,11,0
2023-05-11,ABC14151,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,28,0,0,19,0
2023-02-02,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,21,0,0,15,0
2023-04-20,ABC14151,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,28,0,0,10,0
2023-03-07,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,11,0
2023-04-24,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,21,0
2023-07-27,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,12,0
2023-05-20,ABC14151,SP,Produto Z,LOJA,PROMOCAO,264.0,0,14,0,14,0,0,17,0
2023-03-21,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-05-21,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,14,0,0,26,0
2023-02-02,ABC14151,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,21,0,0,39,0
2023-03-19,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,10,0
2023-08-09,ABC14151,SP,Produto X,LOJA,REGULAR,125.0,0,21,0,21,0,0,16,0
2023-06-04,ABC14151,SP,Produto Z,LOJA,REGULAR,263.0,0,15,0,15,0,0,21,0
2023-03-19,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-06-02,ABC14151,SP,Produto Z,LOJA,REGULAR,263.0,0,15,0,15,0,0,21,0
2023-04-30,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,21,0
2023-04-07,ABC14151,SP,Produto Z,LOJA,REGULAR,181.8,1,21,0,21,0,0,7,0
2023-06-15,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,15,0
2023-05-24,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,14,0,0,26,0
2023-07-24,ABC14151,SP,Produto X,LOJA,REGULAR,125.0,0,21,0,21,0,0,17,0
2023-01-21,ABC14151,SP,Produto X,LOJA,PROMOCAO,89.17,1,24,4,24,3,1,17,0
2023-03-27,ABC14151,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,21,0,0,38,0
2023-01-12,ABC14151,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,27,0,1,42,0
2023-01-24,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,21,0,0,15,0
2023-07-18,ABC14151,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,21,0,0,13,0
2023-05-24,ABC14151,SP,Produto Z,LOJA,PROMOCAO,264.0,0,14,0,14,0,0,22,0
2023-07-12,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,21,0,0,18,0
2023-04-09,ABC14151,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,21,0,0,6,0
2023-01-02,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,0,1
2023-01-15,ABC14151,SP,Produto Z,LOJA,PROMOCAO,238.94,1,28,0,27,0,1,42,0
2023-01-19,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,17,0
2023-01-25,ABC14151,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,21,0,0,39,0
2023-01-07,ABC14151,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,27,0,1,42,0
2023-01-02,ABC14151,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,27,0,1,42,0
2023-08-11,ABC14151,SP,Produto X,LOJA,REGULAR,125.0,0,21,0,21,0,0,16,0
2023-02-11,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,21,0,0,14,0
2023-01-17,ABC14151,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,27,0,1,41,0
2023-07-04,ABC14151,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,21,0,0,14,0
2023-02-21,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.19,1,21,0,21,0,0,14,0
2023-04-29,ABC14151,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,28,0,0,21,0
2023-03-11,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,11,0
2023-07-16,ABC14151,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,21,0,0,13,0
2023-03-03,ABC14151,SP,Produto X,LOJA,PROMOCAO,98.93,1,21,0,21,0,0,13,0
2023-03-05,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-03-26,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,10,0
2023-01-15,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,12,0
2023-02-13,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,14,0
2023-01-20,ABC14151,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,27,0,1,40,0
2023-05-14,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.35,1,28,0,28,0,0,27,0
2023-04-09,ABC14151,SP,Produto X,LOJA,REGULAR,122.0,0,21,0,21,0,0,7,0
2023-01-21,ABC14151,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,27,0,1,40,0
2023-05-17,ABC14151,SP,Produto Z,LOJA,PROMOCAO,264.0,0,14,0,14,0,0,17,0
2023-02-05,ABC14151,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,21,0,0,39,0
2023-07-19,ABC14151,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,21,0,0,13,0
2023-06-01,ABC14151,SP,Produto X,LOJA,PROMOCAO,90.34,1,15,0,15,0,0,26,0
2023-04-15,ABC14151,SP,Produto X,LOJA,REGULAR,109.9,1,21,0,21,0,0,22,0
2023-05-09,ABC14151,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,28,0,0,19,0
2023-06-25,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,14,0
2023-03-20,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,10,0
2023-06-24,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,20,0,0,19,0
2023-04-21,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,21,0
2023-02-04,ABC14151,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,21,0,0,39,0
2023-04-27,ABC14151,SP,Produto X,LOJA,PROMOCAO,115.0,0,28,0,28,0,0,21,0
2023-03-20,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-03-18,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-03-06,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-06-20,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,20,0,0,19,0
2023-07-13,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,21,0,0,18,0
2023-03-23,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-06-26,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,14,0
2023-03-02,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-04-06,ABC14151,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,21,0,0,7,0
2023-02-12,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,21,0,0,14,0
2023-01-08,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,6,0
2023-01-27,ABC14151,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,21,0,0,39,0
2023-01-28,ABC14151,SP,Produto Z,LOJA,PROMOCAO,260.0,0,21,0,21,0,0,39,0
2023-07-16,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,21,0,0,18,0
2023-04-08,ABC14151,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,21,0,0,6,0
2023-07-14,ABC14151,SP,Produto Z,LOJA,PROMOCAO,273.0,0,21,0,21,0,0,13,0
2023-07-25,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,12,0
2023-05-28,ABC14151,SP,Produto Z,LOJA,PROMOCAO,264.0,0,14,0,14,0,0,21,0
2023-08-11,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,10,0
2023-01-31,ABC14151,SP,Produto X,LOJA,PROMOCAO,113.0,0,21,0,21,0,0,15,0
2023-06-21,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,20,0,20,0,0,15,0
2023-05-26,ABC14151,SP,Produto Z,LOJA,PROMOCAO,264.0,0,14,0,14,0,0,22,0
2023-02-16,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,14,0
2023-06-02,ABC14151,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,15,0,0,25,0
2023-03-01,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,13,0
2023-05-05,ABC14151,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,28,0,0,20,0
2023-05-06,ABC14151,SP,Produto Z,LOJA,REGULAR,202.41,1,28,0,28,0,0,20,0
2023-05-16,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,14,0,14,0,0,26,0
2023-01-18,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,24,4,24,3,1,17,0
2023-03-21,ABC14151,SP,Produto X,LOJA,PROMOCAO,122.0,0,21,0,21,0,0,10,0
2023-02-27,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-06-06,ABC14151,SP,Produto Z,LOJA,REGULAR,263.0,0,15,0,15,0,0,21,0
2023-06-07,ABC14151,SP,Produto Z,LOJA,REGULAR,263.0,0,15,0,15,0,0,21,0
2023-07-14,ABC14151,SP,Produto X,LOJA,PROMOCAO,117.0,0,21,0,21,0,0,18,0
2023-06-03,ABC14151,SP,Produto X,LOJA,PROMOCAO,105.0,0,15,0,15,0,0,25,0
2023-02-24,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-02-23,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,13,0
2023-03-29,ABC14151,SP,Produto Z,LOJA,REGULAR,264.0,0,21,0,21,0,0,38,0
2023-04-25,ABC14151,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,28,0,0,21,0
2023-02-15,ABC14151,SP,Produto Z,LOJA,PROMOCAO,262.0,0,21,0,21,0,0,38,0
2023-03-02,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,21,0,21,0,0,13,0
2023-04-04,ABC14151,SP,Produto Z,LOJA,REGULAR,247.47,1,21,0,21,0,0,8,0
2023-07-11,ABC14151,SP,Produto Z,LOJA,PROMOCAO,259.19,1,21,0,21,0,0,14,0
2023-01-11,ABC14151,SP,Produto Z,LOJA,PROMOCAO,213.0,0,28,0,27,0,1,42,0
2023-08-04,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,11,0
2023-06-19,ABC14151,SP,Produto X,LOJA,PROMOCAO,121.0,0,20,0,20,0,0,19,0
2023-04-27,ABC14151,SP,Produto Z,LOJA,REGULAR,265.0,0,28,0,28,0,0,21,0
2023-07-28,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,12,0
2023-08-08,ABC14151,SP,Produto Z,LOJA,REGULAR,275.0,0,21,0,21,0,0,10,0
2023-03-08,ABC14151,SP,Produto Z,LOJA,PROMOCAO,263.0,0,21,0,21,0,0,38,0
2023-08-10,ABC14151,SP,Produto X,LOJA,REGULAR,125.0,0,21,0,21,0,0,16,0
